RESULTADO;WELLBOAT;dia;mes;año
NEGATIVO;HEIMDALL;13;2;2020
NEGATIVO;FAEROY;13;2;2020
NEGATIVO;RONIA PACIFIC;13;2;2020
NEGATIVO;PANIAHUE;13;2;2020
NEGATIVO;TYR;13;2;2020
NEGATIVO;RIO DULCE 1;13;2;2020
NEGATIVO;RONIA DIAMOND;13;2;2020
NEGATIVO;ORCA CHONO;14;2;2020
NEGATIVO;SEINES;14;2;2020
NEGATIVO;LINDA MARIJKE;14;2;2020
NEGATIVO;QUEILEN;14;2;2020
NEGATIVO;ODDEGUTT;14;2;2020
NEGATIVO;PANIAHUE;14;2;2020
NEGATIVO;SEIGRUNN;14;2;2020
NEGATIVO;SEIKAPP;15;2;2020
NEGATIVO;RONIA PIONEER;15;2;2020
NEGATIVO;SEIFJORD;15;2;2020
NEGATIVO;FRIGG;15;2;2020
NEGATIVO;RONIA DIAMOND;15;2;2020
NEGATIVO;ALCANTARA;15;2;2020
NEGATIVO;HEIMDALL;15;2;2020
NEGATIVO;SEIBRIS;15;2;2020
NEGATIVO;BUCALEMU;15;2;2020
NEGATIVO;FAEROY;15;2;2020
NEGATIVO;RONIA PACIFIC;16;2;2020
NEGATIVO;ORCA CHONO;16;2;2020
NEGATIVO;QUEILEN;16;2;2020
NEGATIVO;TYR;16;2;2020
NEGATIVO;SEIBRIS;16;2;2020
NEGATIVO;ODDEGUTT;16;2;2020
NEGATIVO;VALI;16;2;2020
NEGATIVO;SEIGRUNN;16;2;2020
NEGATIVO;RONIA DIAMOND;16;2;2020
NEGATIVO;SEIVAG;16;2;2020
NEGATIVO;SEINES;17;2;2020
NEGATIVO;HEIMDALL;17;2;2020
NEGATIVO;PATAGON 8;17;2;2020
NEGATIVO;FRIGG;17;2;2020
NEGATIVO;BUCALEMU;17;2;2020
NEGATIVO;PATAGON 7;17;2;2020
NEGATIVO;LINDA MARIJKE;17;2;2020
NEGATIVO;SEIKAPP;17;2;2020
NEGATIVO;ALCANTARA;17;2;2020
NEGATIVO;RONIA AUSTRAL;17;2;2020
NEGATIVO;TYR;17;2;2020
NEGATIVO;FAEROY;17;2;2020
NEGATIVO;SEIVAG;18;2;2020
NEGATIVO;RONIA PACIFIC;18;2;2020
NEGATIVO;FORSETI;18;2;2020
NEGATIVO;SEIGRUNN;18;2;2020
NEGATIVO;SEINES;18;2;2020
NEGATIVO;LOKI;18;2;2020
NEGATIVO;ODDEGUTT;18;2;2020
NEGATIVO;LINDA MARIJKE;18;2;2020
NEGATIVO;ORCA CHONO;18;2;2020
NEGATIVO;PATAGON 8;18;2;2020
NEGATIVO;SEIKAPP;18;2;2020
NEGATIVO;HEIMDALL;19;2;2020
NEGATIVO;FRIGG;19;2;2020
NEGATIVO;SEIBRIS;19;2;2020
NEGATIVO;SEIGRUNN;19;2;2020
NEGATIVO;ALCANTARA;19;2;2020
NEGATIVO;ORCA CHONO;19;2;2020
NEGATIVO;BUCALEMU;19;2;2020
NEGATIVO;SEIFJORD;19;2;2020
NEGATIVO;VALI;19;2;2020
NEGATIVO;PATAGON 8;19;2;2020
NEGATIVO;SEINES;19;2;2020
NEGATIVO;TYR;19;2;2020
NEGATIVO;ORCA YAGAN;19;2;2020
NEGATIVO;FAEROY;20;2;2020
NEGATIVO;SEIKAPP;20;2;2020
NEGATIVO;SEIBRIS;20;2;2020
NEGATIVO;RIO DULCE 1;20;2;2020
NEGATIVO;RONIA PACIFIC;20;2;2020
NEGATIVO;ORCA CHONO;20;2;2020
NEGATIVO;SEIGRUNN;20;2;2020
NEGATIVO;LINDA MARIJKE;20;2;2020
NEGATIVO;PATAGON 8;20;2;2020
NEGATIVO;SEIFJORD;20;2;2020
NEGATIVO;SEIVAG;20;2;2020
NEGATIVO;SEINES;20;2;2020
NEGATIVO;HEIMDALL;21;2;2020
NEGATIVO;FRIGG;21;2;2020
NEGATIVO;TYR;21;2;2020
NEGATIVO;ALCANTARA;21;2;2020
NEGATIVO;VALI;21;2;2020
NEGATIVO;SEIKAPP;21;2;2020
NEGATIVO;PATAGON 8;21;2;2020
NEGATIVO;SEIGRUNN;21;2;2020
NEGATIVO;BUCALEMU;21;2;2020
NEGATIVO;SEINES;21;2;2020
NEGATIVO;ORCA CHONO;22;2;2020
NEGATIVO;GRIP PATAGONIA;22;2;2020
NEGATIVO;PATAGON 6;22;2;2020
NEGATIVO;BUCALEMU;22;2;2020
NEGATIVO;RIO DULCE 2;22;2;2020
NEGATIVO;SAGA;22;2;2020
NEGATIVO;RONIA PACIFIC;22;2;2020
NEGATIVO;HEIMDALL;23;2;2020
NEGATIVO;ALCANTARA;23;2;2020
NEGATIVO;RIO DULCE 3;23;2;2020
NEGATIVO;SEINES;23;2;2020
NEGATIVO;VALI;23;2;2020
NEGATIVO;ORCA CHONO;23;2;2020
NEGATIVO;LINDA MARIJKE;23;2;2020
NEGATIVO;SEIVAG;23;2;2020
NEGATIVO;SEIKAPP;23;2;2020
NEGATIVO;SEIGRUNN;23;2;2020
NEGATIVO;RONIA AUSTRAL;24;2;2020
NEGATIVO;SEIGRUNN;24;2;2020
NEGATIVO;TYR;24;2;2020
NEGATIVO;RIO DULCE 1;24;2;2020
NEGATIVO;BUCALEMU;24;2;2020
NEGATIVO;SEINES;24;2;2020
NEGATIVO;GRIP PATAGONIA;24;2;2020
NEGATIVO;GRIP ARCTIC;24;2;2020
NEGATIVO;LINDA MARIJKE;24;2;2020
NEGATIVO;SEIVAG;24;2;2020
NEGATIVO;ALCANTARA;24;2;2020
NEGATIVO;LOKI;25;2;2020
NEGATIVO;ORCA CHONO;25;2;2020
NEGATIVO;HEIMDALL;25;2;2020
NEGATIVO;SEIFJORD;25;2;2020
NEGATIVO;RONIA PACIFIC;25;2;2020
NEGATIVO;PATAGON 8;25;2;2020
NEGATIVO;VALI;25;2;2020
NEGATIVO;SEIGRUNN;25;2;2020
NEGATIVO;SEINES;25;2;2020
NEGATIVO;BUCALEMU;25;2;2020
NEGATIVO;GRIP PACIFIC;25;2;2020
NEGATIVO;QUEILEN;25;2;2020
NEGATIVO;SEIKAPP;25;2;2020
NEGATIVO;SEIVAG;25;2;2020
NEGATIVO;ORCA CHONO;26;2;2020
NEGATIVO;RIO DULCE 1;26;2;2020
NEGATIVO;PATAGON 8;26;2;2020
NEGATIVO;LINDA MARIJKE;26;2;2020
NEGATIVO;TYR;26;2;2020
NEGATIVO;ALCANTARA;26;2;2020
NEGATIVO;SEIFJORD;26;2;2020
NEGATIVO;BUCALEMU;26;2;2020
NEGATIVO;FRIGG;26;2;2020
NEGATIVO;SEIBRIS;26;2;2020
NEGATIVO;ORCA ONA;26;2;2020
NEGATIVO;SEIGRUNN;26;2;2020
NEGATIVO;GRIP PACIFIC;26;2;2020
NEGATIVO;SEINES;26;2;2020
NEGATIVO;LOKI;26;2;2020
NEGATIVO;HEIMDALL;26;2;2020
NEGATIVO;PATAGON 8;27;2;2020
NEGATIVO;SEIKAPP;27;2;2020
NEGATIVO;BUCALEMU;27;2;2020
NEGATIVO;VALI;27;2;2020
NEGATIVO;RIO DULCE 2;27;2;2020
NEGATIVO;RIO DULCE 1;27;2;2020
NEGATIVO;ORCA CHONO;27;2;2020
NEGATIVO;RONIA PACIFIC;27;2;2020
NEGATIVO;SEIFJORD;27;2;2020
NEGATIVO;RONIA DIAMOND;27;2;2020
NEGATIVO;SEIGRUNN;27;2;2020
NEGATIVO;TYR;27;2;2020
NEGATIVO;ALCANTARA;27;2;2020
NEGATIVO;SEINES;27;2;2020
NEGATIVO;PATAGON 8;28;2;2020
NEGATIVO;LINDA MARIJKE;28;2;2020
NEGATIVO;LOKI;28;2;2020
NEGATIVO;GRIP PATAGONIA;28;2;2020
NEGATIVO;SEIKAPP;28;2;2020
NEGATIVO;ORCA CHONO;28;2;2020
NEGATIVO;RIO DULCE 1;28;2;2020
NEGATIVO;VALI;28;2;2020
NEGATIVO;BUCALEMU;28;2;2020
NEGATIVO;SEINES;28;2;2020
NEGATIVO;GRIP PATAGONIA;29;2;2020
NEGATIVO;SEIVAG;29;2;2020
NEGATIVO;HEIMDALL;29;2;2020
NEGATIVO;GRIP PACIFIC;29;2;2020
NEGATIVO;ALCANTARA;29;2;2020
NEGATIVO;TYR;29;2;2020
NEGATIVO;RONIA PACIFIC;29;2;2020
NEGATIVO;GRIP PATAGONIA;29;2;2020
NEGATIVO;RONIA DIAMOND;29;2;2020
NEGATIVO;SEIFJORD;29;2;2020
NEGATIVO;SEIFJORD;1;3;2020
NEGATIVO;SEINES;1;3;2020
NEGATIVO;RIO DULCE 1;1;3;2020
NEGATIVO;LINDA MARIJKE;1;3;2020
NEGATIVO;SEIVAG;1;3;2020
NEGATIVO;VALI;1;3;2020
NEGATIVO;ORCA CHONO;1;3;2020
NEGATIVO;SEIGRUNN;1;3;2020
NEGATIVO;HEIMDALL;1;3;2020
NEGATIVO;LOKI;1;3;2020
NEGATIVO;SEIFJORD;1;3;2020
NEGATIVO;LINDA MARIJKE;1;3;2020
NEGATIVO;TYR;2;3;2020
NEGATIVO;BUCALEMU;2;3;2020
NEGATIVO;RONIA AUSTRAL;2;3;2020
NEGATIVO;SEIVAG;2;3;2020
NEGATIVO;RIO DULCE 1;2;3;2020
NEGATIVO;SEIKAPP;2;3;2020
NEGATIVO;PATAGON 6;2;3;2020
NEGATIVO;VALI;2;3;2020
NEGATIVO;SEINES;2;3;2020
NEGATIVO;SEIGRUNN;2;3;2020
NEGATIVO;BUCALEMU;2;3;2020
NEGATIVO;RONIA PACIFIC;3;3;2020
NEGATIVO;LINDA MARIJKE;3;3;2020
NEGATIVO;TYR;3;3;2020
NEGATIVO;SEIFJORD;3;3;2020
NEGATIVO;PATAGON 8;3;3;2020
NEGATIVO;PATAGON 4;3;3;2020
NEGATIVO;RIO DULCE 1;3;3;2020
NEGATIVO;HEIMDALL;3;3;2020
NEGATIVO;SEIVAG;3;3;2020
NEGATIVO;SEIKAPP;3;3;2020
NEGATIVO;LOKI;3;3;2020
NEGATIVO;SEIBRIS;3;3;2020
NEGATIVO;SEIGRUNN;4;3;2020
NEGATIVO;FRIGG;4;3;2020
NEGATIVO;LINDA MARIJKE;4;3;2020
NEGATIVO;VALI;4;3;2020
NEGATIVO;SEIFJORD;4;3;2020
NEGATIVO;PATAGON 8;4;3;2020
NEGATIVO;ORCA CHONO;4;3;2020
NEGATIVO;RIO DULCE 1;4;3;2020
NEGATIVO;TYR;4;3;2020
NEGATIVO;SEIVAG;4;3;2020
NEGATIVO;SEINES;4;3;2020
NEGATIVO;FAEROY;4;3;2020
NEGATIVO;PATAGON 8;5;3;2020
NEGATIVO;HEIMDALL;5;3;2020
NEGATIVO;SEIGRUNN;5;3;2020
NEGATIVO;SEIFJORD;5;3;2020
NEGATIVO;BUCALEMU;5;3;2020
NEGATIVO;SEIVAG;5;3;2020
NEGATIVO;SEIKAPP;5;3;2020
NEGATIVO;LOKI;6;3;2020
NEGATIVO;RIO DULCE 3;6;3;2020
NEGATIVO;LINDA MARIJKE;6;3;2020
NEGATIVO;RIO DULCE 1;6;3;2020
NEGATIVO;BUCALEMU;6;3;2020
NEGATIVO;ORCA ONA;6;3;2020
NEGATIVO;RONIA PACIFIC;6;3;2020
NEGATIVO;VALI;6;3;2020
NEGATIVO;SEIFJORD;6;3;2020
NEGATIVO;SEIVAG;7;3;2020
NEGATIVO;HEIMDALL;7;3;2020
NEGATIVO;FRIGG;7;3;2020
NEGATIVO;CACIQUE;7;3;2020
NEGATIVO;ORCA CHONO;7;3;2020
NEGATIVO;TYR;7;3;2020
NEGATIVO;SEIBRIS;7;3;2020
NEGATIVO;SEINES;7;3;2020
NEGATIVO;SEIGRUNN;7;3;2020
NEGATIVO;SEIFJORD;7;3;2020
NEGATIVO;LINDA MARIJKE;8;3;2020
NEGATIVO;RIO DULCE 1;8;3;2020
NEGATIVO;QUEILEN;8;3;2020
NEGATIVO;SEIKAPP;8;3;2020
NEGATIVO;LOKI;8;3;2020
NEGATIVO;ALCANTARA;8;3;2020
NEGATIVO;SEIVAG;8;3;2020
NEGATIVO;RIO DULCE 2;8;3;2020
NEGATIVO;ORCA ONA;8;3;2020
NEGATIVO;BUCALEMU;8;3;2020
NEGATIVO;ORCA YAGAN;8;3;2020
NEGATIVO;TYR;9;3;2020
NEGATIVO;FRIGG;9;3;2020
NEGATIVO;ORCA CHONO;9;3;2020
NEGATIVO;FAEROY;9;3;2020
NEGATIVO;SEIFJORD;9;3;2020
NEGATIVO;VALI;9;3;2020
NEGATIVO;SEIBRIS;9;3;2020
NEGATIVO;HEIMDALL;9;3;2020
NEGATIVO;RONIA PACIFIC;9;3;2020
NEGATIVO;RONIA AUSTRAL;9;3;2020
NEGATIVO;RIO DULCE 1;9;3;2020
NEGATIVO;PATAGON 6;9;3;2020
NEGATIVO;GRIP PACIFIC;9;3;2020
NEGATIVO;PATAGON 4;9;3;2020
NEGATIVO;LINDA MARIJKE;10;3;2020
NEGATIVO;SEIVAG;10;3;2020
NEGATIVO;PATAGON 7;10;3;2020
NEGATIVO;SEIGRUNN;10;3;2020
NEGATIVO;SEIFJORD;10;3;2020
NEGATIVO;ALCANTARA;10;3;2020
NEGATIVO;SAGA;10;3;2020
NEGATIVO;LOKI;10;3;2020
NEGATIVO;SEIKAPP;10;3;2020
NEGATIVO;RONIA DIAMOND;10;3;2020
NEGATIVO;TYR;10;3;2020
NEGATIVO;CACIQUE;10;3;2020
NEGATIVO;BUCALEMU;10;3;2020
NEGATIVO;RIO DULCE 1;10;3;2020
NEGATIVO;FRIGG;10;3;2020
NEGATIVO;ORCA ONA;10;3;2020
NEGATIVO;HEIMDALL;11;3;2020
NEGATIVO;SEIFJORD;11;3;2020
NEGATIVO;QUEILEN;11;3;2020
NEGATIVO;LINDA MARIJKE;11;3;2020
NEGATIVO;SEIBRIS;11;3;2020
NEGATIVO;SEIVAG;11;3;2020
NEGATIVO;SEIKAPP;11;3;2020
NEGATIVO;PATAGON 8;11;3;2020
NEGATIVO;SEIVAG;12;3;2020
NEGATIVO;SEIGRUNN;12;3;2020
NEGATIVO;VALI;12;3;2020
NEGATIVO;ALCANTARA;12;3;2020
NEGATIVO;SEIFJORD;12;3;2020
NEGATIVO;BUCALEMU;12;3;2020
NEGATIVO;RONIA PACIFIC;12;3;2020
NEGATIVO;PATAGON 8;12;3;2020
NEGATIVO;LINDA MARIJKE;12;3;2020
NEGATIVO;FRIGG;12;3;2020
NEGATIVO;ORCA CHONO;13;3;2020
NEGATIVO;SEIVAG;13;3;2020
NEGATIVO;VALI;13;3;2020
NEGATIVO;SAGA;13;3;2020
NEGATIVO;CACIQUE;13;3;2020
NEGATIVO;SEINES;13;3;2020
NEGATIVO;SEIBRIS;13;3;2020
NEGATIVO;FAEROY;13;3;2020
NEGATIVO;RIO DULCE 1;13;3;2020
NEGATIVO;BUCALEMU;13;3;2020
NEGATIVO;SEIFJORD;13;3;2020
NEGATIVO;GRIP PATAGONIA;13;3;2020
NEGATIVO;RONIA PIONEER;13;3;2020
NEGATIVO;PATAGON 8;13;3;2020
NEGATIVO;TYR;13;3;2020
NEGATIVO;CACIQUE;14;3;2020
NEGATIVO;SEIVAG;14;3;2020
NEGATIVO;GRIP PACIFIC;14;3;2020
NEGATIVO;BUCALEMU;14;3;2020
NEGATIVO;ALCANTARA;14;3;2020
NEGATIVO;SEIGRUNN;14;3;2020
NEGATIVO;QUEILEN;14;3;2020
NEGATIVO;LOKI;14;3;2020
NEGATIVO;ORCA YAGAN;14;3;2020
NEGATIVO;SEIFJORD;14;3;2020
NEGATIVO;SEINES;15;3;2020
NEGATIVO;LINDA MARIJKE;15;3;2020
NEGATIVO;SEIBRIS;15;3;2020
NEGATIVO;RIO DULCE 1;15;3;2020
NEGATIVO;SAGA;15;3;2020
NEGATIVO;RIO DULCE 3;15;3;2020
NEGATIVO;ORCA ONA;15;3;2020
NEGATIVO;PATAGON 6;15;3;2020
NEGATIVO;SEIVAG;15;3;2020
NEGATIVO;ORCA CHONO;15;3;2020
NEGATIVO;ALCANTARA;15;3;2020
NEGATIVO;SEIKAPP;15;3;2020
NEGATIVO;PATAGON 8;15;3;2020
NEGATIVO;SEIGRUNN;15;3;2020
NEGATIVO;SEIFJORD;16;3;2020
NEGATIVO;RONIA PACIFIC;16;3;2020
NEGATIVO;SEIVAG;16;3;2020
NEGATIVO;FAEROY;16;3;2020
NEGATIVO;TYR;16;3;2020
NEGATIVO;RONIA AUSTRAL;16;3;2020
NEGATIVO;VALI;16;3;2020
NEGATIVO;PATAGON 8;16;3;2020
NEGATIVO;PATAGON 7;16;3;2020
NEGATIVO;CACIQUE;16;3;2020
NEGATIVO;BUCALEMU;16;3;2020
NEGATIVO;SEIBRIS;16;3;2020
NEGATIVO;SEIGRUNN;16;3;2020
NEGATIVO;PATAGON 4;16;3;2020
NEGATIVO;ALCANTARA;17;3;2020
NEGATIVO;ORCA CHONO;17;3;2020
NEGATIVO;SEIFJORD;17;3;2020
NEGATIVO;SAGA;17;3;2020
NEGATIVO;ODDEGUTT;17;3;2020
NEGATIVO;RIO DULCE 3;17;3;2020
NEGATIVO;QUEILEN;17;3;2020
NEGATIVO;LINDA MARIJKE;17;3;2020
NEGATIVO;LOKI;17;3;2020
NEGATIVO;SEIVAG;17;3;2020
NEGATIVO;SEIKAPP;17;3;2020
NEGATIVO;CACIQUE;17;3;2020
NEGATIVO;BUCALEMU;17;3;2020
NEGATIVO;SEINES;17;3;2020
NEGATIVO;HEIMDALL;17;3;2020
NEGATIVO;SEIBRIS;17;3;2020
NEGATIVO;SEIGRUNN;17;3;2020
NEGATIVO;RIO DULCE 1;18;3;2020
NEGATIVO;PATAGON 8;18;3;2020
NEGATIVO;ORCA ONA;18;3;2020
NEGATIVO;TYR;18;3;2020
NEGATIVO;VALI;18;3;2020
NEGATIVO;SEIFJORD;18;3;2020
NEGATIVO;ALCANTARA;18;3;2020
NEGATIVO;RONIA PACIFIC;18;3;2020
NEGATIVO;SEINES;18;3;2020
NEGATIVO;SEIBRIS;18;3;2020
NEGATIVO;ORCA CHONO;19;3;2020
NEGATIVO;SEIGRUNN;19;3;2020
NEGATIVO;LINDA MARIJKE;19;3;2020
NEGATIVO;HEIMDALL;19;3;2020
NEGATIVO;CACIQUE;19;3;2020
NEGATIVO;QUEILEN;19;3;2020
NEGATIVO;PATAGON 8;19;3;2020
NEGATIVO;SEIFJORD;19;3;2020
NEGATIVO;SEIVAG;19;3;2020
NEGATIVO;RIO DULCE 1;20;3;2020
NEGATIVO;RIO DULCE 2;20;3;2020
NEGATIVO;SEIKAPP;20;3;2020
NEGATIVO;LOKI;20;3;2020
NEGATIVO;SEIGRUNN;20;3;2020
NEGATIVO;TYR;20;3;2020
NEGATIVO;RONIA PIONEER;20;3;2020
NEGATIVO;CACIQUE;20;3;2020
NEGATIVO;ALCANTARA;20;3;2020
NEGATIVO;ORCA CHONO;20;3;2020
NEGATIVO;VALI;21;3;2020
NEGATIVO;BUCALEMU;21;3;2020
NEGATIVO;HEIMDALL;21;3;2020
NEGATIVO;FRIGG;21;3;2020
NEGATIVO;RIO DULCE 1;21;3;2020
NEGATIVO;SAGA;21;3;2020
NEGATIVO;PATAGON 8;21;3;2020
NEGATIVO;ORCA YAGAN;21;3;2020
NEGATIVO;SEIBRIS;21;3;2020
NEGATIVO;SEIFJORD;21;3;2020
NEGATIVO;PATAGON 8;22;3;2020
NEGATIVO;GRIP PATAGONIA;23;3;2020
NEGATIVO;RONIA PACIFIC;24;3;2020
NEGATIVO;SEIGRUNN;24;3;2020
NEGATIVO;BUCALEMU;24;3;2020
NEGATIVO;LINDA MARIJKE;24;3;2020
NEGATIVO;ORCA ONA;24;3;2020
NEGATIVO;QUEILEN;24;3;2020
NEGATIVO;RIO DULCE 1;24;3;2020
NEGATIVO;SEIVAG;24;3;2020
NEGATIVO;SEIFJORD;25;3;2020
NEGATIVO;RONIA AUSTRAL;25;3;2020
NEGATIVO;RIO DULCE 3;25;3;2020
NEGATIVO;SEIFYR;26;3;2020
NEGATIVO;FRIGG;26;3;2020
NEGATIVO;BUCALEMU;26;3;2020
NEGATIVO;GRIP PATAGONIA;26;3;2020
NEGATIVO;RIO DULCE 2;26;3;2020
NEGATIVO;RIO DULCE 1;26;3;2020
NEGATIVO;LOKI;26;3;2020
NEGATIVO;SEIVAG;26;3;2020
NEGATIVO;SEIFJORD;27;3;2020
NEGATIVO;BUCALEMU;27;3;2020
NEGATIVO;FAEROY;27;3;2020
NEGATIVO;RIO DULCE 1;27;3;2020
NEGATIVO;SEIGRUNN;27;3;2020
NEGATIVO;ORCA ONA;27;3;2020
NEGATIVO;SEIBRIS;27;3;2020
NEGATIVO;ORCA CHONO;27;3;2020
NEGATIVO;HEIMDALL;27;3;2020
NEGATIVO;RONIA PACIFIC;27;3;2020
NEGATIVO;VALI;28;3;2020
NEGATIVO;SEIVAG;28;3;2020
NEGATIVO;SAGA;29;3;2020
NEGATIVO;BUCALEMU;29;3;2020
NEGATIVO;RONIA PIONEER;29;3;2020
NEGATIVO;SEIFJORD;29;3;2020
NEGATIVO;TYR;29;3;2020
NEGATIVO;SEIKAPP;29;3;2020
NEGATIVO;LINDA MARIJKE;29;3;2020
NEGATIVO;RONIA DIAMOND;29;3;2020
NEGATIVO;GRIP PATAGONIA;29;3;2020
NEGATIVO;FRIGG;29;3;2020
NEGATIVO;SEIBRIS;30;3;2020
NEGATIVO;RIO DULCE 1;30;3;2020
NEGATIVO;VALI;30;3;2020
NEGATIVO;LOKI;30;3;2020
NEGATIVO;HEIMDALL;30;3;2020
NEGATIVO;SEIVAG;30;3;2020
NEGATIVO;RIO DULCE 2;31;3;2020
NEGATIVO;RONIA PACIFIC;31;3;2020
NEGATIVO;SEIFJORD;31;3;2020
NEGATIVO;RONIA ATLANTIC;31;3;2020
NEGATIVO;SAGA;31;3;2020
NEGATIVO;ORCA CHONO;31;3;2020
NEGATIVO;ORCA ONA;31;3;2020
NEGATIVO;TYR;31;3;2020
NEGATIVO;RIO DULCE 1;31;3;2020
NEGATIVO;BUCALEMU;31;3;2020
NEGATIVO;SEIKAPP;31;3;2020
NEGATIVO;SEINES;1;4;2020
NEGATIVO;LOKI;1;4;2020
NEGATIVO;SEIBRIS;1;4;2020
NEGATIVO;GRIP PACIFIC;1;4;2020
NEGATIVO;LINDA MARIJKE;1;4;2020
NEGATIVO;ODDEGUTT;1;4;2020
NEGATIVO;SEIVAG;1;4;2020
NEGATIVO;RIO DULCE 2;1;4;2020
NEGATIVO;HEIMDALL;1;4;2020
NEGATIVO;RONIA AUSTRAL;1;4;2020
NEGATIVO;RIO DULCE 1;1;4;2020
NEGATIVO;SEIGRUNN;1;4;2020
NEGATIVO;VALI;1;4;2020
NEGATIVO;SAGA;2;4;2020
NEGATIVO;PATAGON 4;2;4;2020
NEGATIVO;SEIFJORD;2;4;2020
NEGATIVO;ORCA YAGAN;2;4;2020
NEGATIVO;RIO DULCE 1;2;4;2020
NEGATIVO;TYR;3;4;2020
NEGATIVO;SEIFYR;3;4;2020
NEGATIVO;ORCA CHONO;3;4;2020
NEGATIVO;RIO DULCE 2;3;4;2020
NEGATIVO;LOKI;3;4;2020
NEGATIVO;RONIA PACIFIC;3;4;2020
NEGATIVO;SEIVAG;3;4;2020
NEGATIVO;SEIBRIS;3;4;2020
NEGATIVO;SEIKAPP;3;4;2020
NEGATIVO;HEIMDALL;4;4;2020
NEGATIVO;PATAGON 6;4;4;2020
NEGATIVO;SEINES;4;4;2020
NEGATIVO;RONIA ATLANTIC;4;4;2020
NEGATIVO;BUCALEMU;4;4;2020
NEGATIVO;SEIFJORD;4;4;2020
NEGATIVO;LINDA MARIJKE;4;4;2020
NEGATIVO;RIO DULCE 1;4;4;2020
NEGATIVO;FAEROY;4;4;2020
NEGATIVO;VALI;4;4;2020
NEGATIVO;SAGA;4;4;2020
NEGATIVO;SEIKAPP;5;4;2020
NEGATIVO;SEIVAG;5;4;2020
NEGATIVO;SEIBRIS;5;4;2020
NEGATIVO;RIO DULCE 2;5;4;2020
NEGATIVO;LOKI;5;4;2020
NEGATIVO;SEIGRUNN;6;4;2020
NEGATIVO;SEIFJORD;6;4;2020
NEGATIVO;RIO DULCE 1;6;4;2020
NEGATIVO;ODDEGUTT;6;4;2020
NEGATIVO;VALI;6;4;2020
NEGATIVO;TYR;6;4;2020
NEGATIVO;BUCALEMU;6;4;2020
NEGATIVO;ORCA CHONO;6;4;2020
NEGATIVO;RONIA PACIFIC;6;4;2020
NEGATIVO;HEIMDALL;7;4;2020
NEGATIVO;RONIA ATLANTIC;7;4;2020
NEGATIVO;SEIVAG;7;4;2020
NEGATIVO;SEINES;7;4;2020
NEGATIVO;LINDA MARIJKE;7;4;2020
NEGATIVO;RIO DULCE 1;7;4;2020
NEGATIVO;RIO DULCE 3;7;4;2020
NEGATIVO;SEIGRUNN;7;4;2020
NEGATIVO;SEIKAPP;7;4;2020
NEGATIVO;BUCALEMU;7;4;2020
NEGATIVO;SAGA;7;4;2020
NEGATIVO;TYR;8;4;2020
NEGATIVO;PATAGON 6;8;4;2020
NEGATIVO;SEIBRIS;8;4;2020
NEGATIVO;LOKI;8;4;2020
NEGATIVO;RIO DULCE 1;8;4;2020
NEGATIVO;RONIA AUSTRAL;8;4;2020
NEGATIVO;PATAGON 7;8;4;2020
NEGATIVO;RIO DULCE 2;9;4;2020
NEGATIVO;SEIVAG;9;4;2020
NEGATIVO;RIO DULCE 1;9;4;2020
NEGATIVO;ORCA YAGAN;9;4;2020
NEGATIVO;PATAGON 6;10;4;2020
NEGATIVO;ORCA CHONO;10;4;2020
NEGATIVO;SEIFJORD;10;4;2020
NEGATIVO;SEIKAPP;10;4;2020
NEGATIVO;VALI;10;4;2020
NEGATIVO;SEIGRUNN;10;4;2020
NEGATIVO;RONIA PACIFIC;10;4;2020
NEGATIVO;SEIBRIS;10;4;2020
NEGATIVO;LINDA MARIJKE;10;4;2020
NEGATIVO;SEINES;10;4;2020
NEGATIVO;LOKI;10;4;2020
NEGATIVO;PATAGON 8;10;4;2020
NEGATIVO;RIO DULCE 1;11;4;2020
NEGATIVO;BUCALEMU;11;4;2020
NEGATIVO;SEINES;11;4;2020
NEGATIVO;SEIVAG;11;4;2020
NEGATIVO;PATAGON 6;11;4;2020
NEGATIVO;RONIA PIONEER;12;4;2020
NEGATIVO;VALI;12;4;2020
NEGATIVO;SEIFJORD;12;4;2020
NEGATIVO;FRIGG;12;4;2020
NEGATIVO;SEIBRIS;12;4;2020
NEGATIVO;PANIAHUE;12;4;2020
NEGATIVO;SEIKAPP;12;4;2020
NEGATIVO;BUCALEMU;12;4;2020
NEGATIVO;ODDEGUTT;13;4;2020
NEGATIVO;PATAGON 6;13;4;2020
NEGATIVO;SEIVAG;13;4;2020
NEGATIVO;LOKI;13;4;2020
NEGATIVO;SEINES;13;4;2020
NEGATIVO;RIO DULCE 2;13;4;2020
NEGATIVO;RIO DULCE 1;13;4;2020
NEGATIVO;SEIGRUNN;13;4;2020
NEGATIVO;TYR;13;4;2020
NEGATIVO;PANIAHUE;13;4;2020
NEGATIVO;RONIA PACIFIC;13;4;2020
NEGATIVO;LINDA MARIJKE;13;4;2020
NEGATIVO;ORCA CHONO;13;4;2020
NEGATIVO;VALI;14;4;2020
NEGATIVO;SEIFJORD;14;4;2020
NEGATIVO;PANIAHUE;14;4;2020
NEGATIVO;BUCALEMU;14;4;2020
NEGATIVO;GRIP PACIFIC;14;4;2020
NEGATIVO;BRUDANES;14;4;2020
NEGATIVO;RIO DULCE 1;14;4;2020
NEGATIVO;PATAGON 6;14;4;2020
NEGATIVO;SEIBRIS;14;4;2020
NEGATIVO;SEIKAPP;14;4;2020
NEGATIVO;PATAGON 4;15;4;2020
